image_path,cell_number,label
306307.webp,32,no_object
306307.webp,33,no_object
306307.webp,34,no_object
306307.webp,35,no_object
306307.webp,36,no_object
306307.webp,37,stump
306307.webp,38,bat
306307.webp,39,no_object
306307.webp,40,no_object
306307.webp,41,no_object
306307.webp,42,no_object
306307.webp,43,no_object
306307.webp,44,no_object
306307.webp,45,stump
306307.webp,46,bat
306307.webp,47,no_object
306307.webp,48,no_object
306307.webp,49,no_object
306307.webp,50,no_object
306307.webp,51,no_object
306307.webp,52,no_object
306307.webp,53,stump
306307.webp,54,no_object
306307.webp,55,no_object
306307.webp,56,no_object
306307.webp,57,no_object
306307.webp,58,no_object
306307.webp,59,no_object
306307.webp,60,no_object
306307.webp,61,stump
306307.webp,62,no_object
306307.webp,63,no_object
306307.webp,64,no_object
306309.webp,1,no_object
306309.webp,2,no_object
306309.webp,3,no_object
306309.webp,4,no_object
306309.webp,5,no_object
306309.webp,6,bat
306309.webp,7,no_object
306309.webp,8,no_object
306309.webp,9,no_object
306309.webp,10,no_object
306309.webp,11,no_object
306309.webp,12,no_object
306309.webp,13,bat
306309.webp,14,bat
306309.webp,15,ball
306309.webp,16,no_object
306309.webp,17,no_object
306309.webp,18,no_object
306309.webp,19,no_object
306309.webp,20,no_object
306309.webp,21,bat
306309.webp,22,no_object
306309.webp,23,no_object
306309.webp,24,no_object
306309.webp,25,no_object
306309.webp,26,no_object
306309.webp,27,no_object
306309.webp,28,no_object
306309.webp,29,no_object
306309.webp,30,no_object
306309.webp,31,no_object
306309.webp,32,no_object
306309.webp,33,no_object
306309.webp,34,stump
306309.webp,35,no_object
306309.webp,36,no_object
306309.webp,37,no_object
306309.webp,38,no_object
306309.webp,39,no_object
306309.webp,40,no_object
306309.webp,41,no_object
306309.webp,42,stump
306309.webp,43,no_object
306309.webp,44,no_object
306309.webp,45,no_object
306309.webp,46,no_object
306309.webp,47,no_object
306309.webp,48,no_object
306309.webp,49,no_object
306309.webp,50,stump
306309.webp,51,no_object
306309.webp,52,no_object
306309.webp,53,no_object
306309.webp,54,no_object
306309.webp,55,no_object
306309.webp,56,no_object
306309.webp,57,no_object
306309.webp,58,stump
306309.webp,59,no_object
306309.webp,60,no_object
306309.webp,61,no_object
306309.webp,62,no_object
306309.webp,63,no_object
306309.webp,64,no_object
306797.webp,1,no_object
306797.webp,2,no_object
306797.webp,3,no_object
306797.webp,4,ball
306797.webp,5,no_object
306797.webp,6,no_object
306797.webp,7,no_object
306797.webp,8,no_object
306797.webp,9,no_object
306797.webp,10,no_object
306797.webp,11,no_object
306797.webp,12,no_object
306797.webp,13,no_object
306797.webp,14,no_object
306797.webp,15,no_object
306797.webp,16,no_object
306797.webp,17,no_object
306797.webp,18,no_object
306797.webp,19,no_object
306797.webp,20,no_object
306797.webp,21,no_object
306797.webp,22,no_object
306797.webp,23,no_object
306797.webp,24,no_object
306797.webp,25,no_object
306797.webp,26,no_object
306797.webp,27,no_object
306797.webp,28,no_object
306797.webp,29,no_object
306797.webp,30,no_object
306797.webp,31,no_object
306797.webp,32,no_object
306797.webp,33,no_object
306797.webp,34,no_object
306797.webp,35,no_object
306797.webp,36,no_object
306797.webp,37,no_object
306797.webp,38,no_object
306797.webp,39,no_object
306797.webp,40,no_object
306797.webp,41,no_object
306797.webp,42,no_object
306797.webp,43,no_object
306797.webp,44,no_object
306797.webp,45,no_object
306797.webp,46,no_object
306797.webp,47,no_object
306797.webp,48,no_object
306797.webp,49,no_object
306797.webp,50,no_object
306797.webp,51,no_object
306797.webp,52,no_object
306797.webp,53,no_object
306797.webp,54,no_object
306797.webp,55,no_object
306797.webp,56,no_object
306797.webp,57,no_object
306797.webp,58,no_object
306797.webp,59,no_object
306797.webp,60,no_object
306797.webp,61,no_object
306797.webp,62,no_object
306797.webp,63,no_object
306797.webp,64,no_object
306806.webp,1,no_object
306806.webp,2,no_object
306806.webp,3,no_object
306806.webp,4,no_object
306806.webp,5,no_object
306806.webp,6,no_object
306806.webp,7,no_object
306806.webp,8,no_object
306806.webp,9,no_object
306806.webp,10,no_object
306806.webp,11,no_object
306806.webp,12,no_object
306806.webp,13,no_object
306806.webp,14,no_object
306806.webp,15,no_object
306806.webp,16,no_object
306806.webp,17,no_object
306806.webp,18,no_object
306806.webp,19,no_object
306806.webp,20,no_object
306806.webp,21,no_object
306806.webp,22,no_object
306806.webp,23,no_object
306806.webp,24,no_object
306806.webp,25,no_object
306806.webp,26,ball
306806.webp,27,no_object
306806.webp,28,no_object
306806.webp,29,no_object
306806.webp,30,no_object
306806.webp,31,no_object
306806.webp,32,no_object
306806.webp,33,no_object
306806.webp,34,no_object
306806.webp,35,stump
306806.webp,36,stump
306806.webp,37,no_object
306806.webp,38,bat
306806.webp,39,no_object
306806.webp,40,no_object
306806.webp,41,no_object
306806.webp,42,no_object
306806.webp,43,stump
306806.webp,44,stump
306806.webp,45,no_object
306806.webp,46,bat
306806.webp,47,no_object
306806.webp,48,no_object
306806.webp,49,no_object
306806.webp,50,no_object
306806.webp,51,stump
306806.webp,52,stump
306806.webp,53,no_object
306806.webp,54,bat
306806.webp,55,no_object
306806.webp,56,no_object
306806.webp,57,no_object
306806.webp,58,no_object
306806.webp,59,no_object
306806.webp,60,no_object
306806.webp,61,no_object
306806.webp,62,no_object
306806.webp,63,no_object
306806.webp,64,no_object
306961.webp,1,no_object
306961.webp,2,no_object
306961.webp,3,no_object
306961.webp,4,no_object
306961.webp,5,no_object
306961.webp,6,no_object
306961.webp,7,no_object
306961.webp,8,no_object
306961.webp,9,ball
306961.webp,10,no_object
306961.webp,11,no_object
306961.webp,12,no_object
306961.webp,13,no_object
306961.webp,14,no_object
306961.webp,15,no_object
306961.webp,16,no_object
306961.webp,17,no_object
306961.webp,18,no_object
306961.webp,19,no_object
306961.webp,20,no_object
306961.webp,21,no_object
306961.webp,22,bat
306961.webp,23,bat
306961.webp,24,no_object
306961.webp,25,no_object
306961.webp,26,no_object
306961.webp,27,no_object
306961.webp,28,no_object
306961.webp,29,no_object
306961.webp,30,no_object
306961.webp,31,bat
306961.webp,32,no_object
306961.webp,33,no_object
306961.webp,34,stump
306961.webp,35,stump
306961.webp,36,no_object
306961.webp,37,no_object
306961.webp,38,no_object
306961.webp,39,no_object
306961.webp,40,no_object
306961.webp,41,no_object
306961.webp,42,no_object
306961.webp,43,stump
306961.webp,44,no_object
306961.webp,45,no_object
306961.webp,46,no_object
306961.webp,47,no_object
306961.webp,48,no_object
306961.webp,49,no_object
306961.webp,50,stump
306961.webp,51,stump
306961.webp,52,no_object
306961.webp,53,no_object
306961.webp,54,no_object
306961.webp,55,no_object
306961.webp,56,no_object
306961.webp,57,no_object
306961.webp,58,no_object
306961.webp,59,no_object
306961.webp,60,no_object
306961.webp,61,no_object
306961.webp,62,no_object
306961.webp,63,no_object
306961.webp,64,no_object
306962.webp,1,no_object
306962.webp,2,no_object
306962.webp,3,no_object
306962.webp,4,no_object
306962.webp,5,no_object
306962.webp,6,no_object
306962.webp,7,no_object
306962.webp,8,no_object
306962.webp,9,no_object
306962.webp,10,no_object
306962.webp,11,no_object
306962.webp,12,no_object
306962.webp,13,no_object
306962.webp,14,no_object
306962.webp,15,no_object
306962.webp,16,no_object
306962.webp,17,no_object
306962.webp,18,no_object
306962.webp,19,no_object
306962.webp,20,ball
306962.webp,21,no_object
306962.webp,22,no_object
306962.webp,23,no_object
306962.webp,24,no_object
306962.webp,25,no_object
306962.webp,26,no_object
306962.webp,27,no_object
306962.webp,28,ball
306962.webp,29,no_object
306962.webp,30,no_object
306962.webp,31,no_object
306962.webp,32,no_object
306962.webp,33,no_object
306962.webp,34,no_object
306962.webp,35,no_object
306962.webp,36,no_object
306962.webp,37,no_object
306962.webp,38,no_object
306962.webp,39,no_object
306962.webp,40,no_object
306962.webp,41,no_object
306962.webp,42,no_object
306962.webp,43,no_object
306962.webp,44,no_object
306962.webp,45,no_object
306962.webp,46,no_object
306962.webp,47,no_object
306962.webp,48,no_object
306962.webp,49,no_object
306962.webp,50,no_object
306962.webp,51,no_object
306962.webp,52,no_object
306962.webp,53,no_object
306962.webp,54,no_object
306962.webp,55,no_object
306962.webp,56,no_object
306962.webp,57,no_object
306962.webp,58,no_object
306962.webp,59,no_object
306962.webp,60,no_object
306962.webp,61,no_object
306962.webp,62,no_object
306962.webp,63,no_object
306962.webp,64,no_object
306964.webp,1,no_object
306964.webp,2,no_object
306964.webp,3,no_object
306964.webp,4,no_object
306964.webp,5,no_object
306964.webp,6,no_object
306964.webp,7,no_object
306964.webp,8,no_object
306964.webp,9,no_object
306964.webp,10,no_object
306964.webp,11,no_object
306964.webp,12,no_object
306964.webp,13,no_object
306964.webp,14,no_object
306964.webp,15,no_object
306964.webp,16,no_object
306964.webp,17,no_object
306964.webp,18,no_object
306964.webp,19,no_object
306964.webp,20,no_object
306964.webp,21,no_object
306964.webp,22,no_object
306964.webp,23,no_object
306964.webp,24,no_object
306964.webp,25,bat
306964.webp,26,bat
306964.webp,27,no_object
306964.webp,28,no_object
306964.webp,29,no_object
306964.webp,30,no_object
306964.webp,31,no_object
306964.webp,32,no_object
306964.webp,33,no_object
306964.webp,34,no_object
306964.webp,35,stump
306964.webp,36,no_object
306964.webp,37,no_object
306964.webp,38,no_object
306964.webp,39,no_object
306964.webp,40,no_object
306964.webp,41,no_object
306964.webp,42,no_object
306964.webp,43,stump
306964.webp,44,no_object
306964.webp,45,no_object
306964.webp,46,no_object
306964.webp,47,no_object
306964.webp,48,no_object
306964.webp,49,no_object
306964.webp,50,no_object
306964.webp,51,stump
306964.webp,52,no_object
306964.webp,53,no_object
306964.webp,54,no_object
306964.webp,55,ball
306964.webp,56,no_object
306964.webp,57,no_object
306964.webp,58,no_object
306964.webp,59,no_object
306964.webp,60,no_object
306964.webp,61,no_object
306964.webp,62,no_object
306964.webp,63,no_object
306964.webp,64,no_object
306965.webp,1,no_object
306965.webp,2,no_object
306965.webp,3,no_object
306965.webp,4,no_object
306965.webp,5,no_object
306965.webp,6,no_object
306965.webp,7,no_object
306965.webp,8,no_object
306965.webp,9,bat
306965.webp,10,bat
306965.webp,11,no_object
306965.webp,12,no_object
306965.webp,13,no_object
306965.webp,14,no_object
306965.webp,15,no_object
306965.webp,16,no_object
306965.webp,17,no_object
306965.webp,18,bat
306965.webp,19,no_object
306965.webp,20,no_object
306965.webp,21,no_object
306965.webp,22,no_object
306965.webp,23,no_object
306965.webp,24,no_object
306965.webp,25,no_object
306965.webp,26,bat
306965.webp,27,no_object
306965.webp,28,no_object
306965.webp,29,stump
306965.webp,30,stump
306965.webp,31,no_object
306965.webp,32,no_object
306965.webp,33,no_object
306965.webp,34,no_object
306965.webp,35,no_object
306965.webp,36,no_object
306965.webp,37,stump
306965.webp,38,stump
306965.webp,39,no_object
306965.webp,40,no_object
306965.webp,41,no_object
306965.webp,42,no_object
306965.webp,43,no_object
306965.webp,44,no_object
306965.webp,45,stump
306965.webp,46,stump
306965.webp,47,no_object
306965.webp,48,no_object
306965.webp,49,no_object
306965.webp,50,no_object
306965.webp,51,ball
306965.webp,52,no_object
306965.webp,53,stump
306965.webp,54,stump
306965.webp,55,no_object
306965.webp,56,no_object
306965.webp,57,no_object
306965.webp,58,no_object
306965.webp,59,ball
306965.webp,60,no_object
306965.webp,61,no_object
306965.webp,62,no_object
306965.webp,63,no_object
306965.webp,64,no_object
306974.webp,1,no_object
306974.webp,2,ball
306974.webp,3,no_object
306974.webp,4,no_object
306974.webp,5,no_object
306974.webp,6,no_object
306974.webp,7,no_object
306974.webp,8,no_object
306974.webp,9,no_object
306974.webp,10,no_object
306974.webp,11,no_object
306974.webp,12,bat
306974.webp,13,bat
306974.webp,14,no_object
306974.webp,15,no_object
306974.webp,16,no_object
306974.webp,17,no_object
306974.webp,18,no_object
306974.webp,19,no_object
306974.webp,20,bat
306974.webp,21,bat
306974.webp,22,bat
306974.webp,23,no_object
306974.webp,24,no_object
306974.webp,25,no_object
306974.webp,26,no_object
306974.webp,27,no_object
306974.webp,28,no_object
306974.webp,29,no_object
306974.webp,30,no_object
306974.webp,31,no_object
306974.webp,32,no_object
306974.webp,33,no_object
306974.webp,34,no_object
306974.webp,35,no_object
306974.webp,36,stump
306974.webp,37,no_object
306974.webp,38,no_object
306974.webp,39,no_object
306974.webp,40,no_object
306974.webp,41,no_object
306974.webp,42,no_object
306974.webp,43,no_object
306974.webp,44,stump
306974.webp,45,no_object
306974.webp,46,no_object
306974.webp,47,no_object
306974.webp,48,no_object
306974.webp,49,no_object
306974.webp,50,no_object
306974.webp,51,no_object
306974.webp,52,stump
306974.webp,53,no_object
306974.webp,54,no_object
306974.webp,55,no_object
306974.webp,56,no_object
306974.webp,57,no_object
306974.webp,58,no_object
306974.webp,59,no_object
306974.webp,60,stump
306974.webp,61,no_object
306974.webp,62,no_object
306974.webp,63,no_object
306974.webp,64,no_object
307218.webp,1,no_object
307218.webp,2,no_object
307218.webp,3,no_object
307218.webp,4,no_object
307218.webp,5,no_object
307218.webp,6,no_object
307218.webp,7,stump
307218.webp,8,no_object
307218.webp,9,no_object
307218.webp,10,bat
307218.webp,11,no_object
307218.webp,12,no_object
307218.webp,13,no_object
307218.webp,14,no_object
307218.webp,15,no_object
307218.webp,16,no_object
307218.webp,17,no_object
307218.webp,18,bat
307218.webp,19,no_object
307218.webp,20,no_object
307218.webp,21,no_object
307218.webp,22,no_object
307218.webp,23,no_object
307218.webp,24,no_object
307218.webp,25,no_object
307218.webp,26,bat
307218.webp,27,no_object
307218.webp,28,no_object
307218.webp,29,ball
307218.webp,30,stump
307218.webp,31,no_object
307218.webp,32,no_object
307218.webp,33,bat
307218.webp,34,bat
307218.webp,35,no_object
307218.webp,36,no_object
307218.webp,37,no_object
307218.webp,38,stump
307218.webp,39,stump
307218.webp,40,no_object
307218.webp,41,bat
307218.webp,42,no_object
307218.webp,43,no_object
307218.webp,44,no_object
307218.webp,45,no_object
307218.webp,46,stump
307218.webp,47,no_object
307218.webp,48,no_object
307218.webp,49,no_object
307218.webp,50,no_object
307218.webp,51,no_object
307218.webp,52,no_object
307218.webp,53,no_object
307218.webp,54,stump
307218.webp,55,no_object
307218.webp,56,no_object
307218.webp,57,no_object
307218.webp,58,no_object
307218.webp,59,no_object
307218.webp,60,no_object
307218.webp,61,no_object
307218.webp,62,stump
307218.webp,63,no_object
307218.webp,64,no_object
307219.webp,1,no_object
307219.webp,2,no_object
307219.webp,3,no_object
307219.webp,4,no_object
307219.webp,5,no_object
307219.webp,6,no_object
307219.webp,7,no_object
307219.webp,8,no_object
307219.webp,9,no_object
307219.webp,10,no_object
307219.webp,11,no_object
307219.webp,12,no_object
307219.webp,13,no_object
307219.webp,14,no_object
307219.webp,15,no_object
307219.webp,16,no_object
307219.webp,17,no_object
307219.webp,18,no_object
307219.webp,19,no_object
307219.webp,20,no_object
307219.webp,21,no_object
307219.webp,22,no_object
307219.webp,23,no_object
307219.webp,24,no_object
307219.webp,25,no_object
307219.webp,26,no_object
307219.webp,27,no_object
307219.webp,28,no_object
307219.webp,29,no_object
307219.webp,30,no_object
307219.webp,31,no_object
307219.webp,32,no_object
307219.webp,33,no_object
307219.webp,34,no_object
307219.webp,35,no_object
307219.webp,36,no_object
307219.webp,37,no_object
307219.webp,38,no_object
307219.webp,39,no_object
307219.webp,40,no_object
307219.webp,41,no_object
307219.webp,42,no_object
307219.webp,43,no_object
307219.webp,44,no_object
307219.webp,45,no_object
307219.webp,46,no_object
307219.webp,47,no_object
307219.webp,48,no_object
307219.webp,49,no_object
307219.webp,50,no_object
307219.webp,51,no_object
307219.webp,52,no_object
307219.webp,53,no_object
307219.webp,54,no_object
307219.webp,55,no_object
307219.webp,56,no_object
307219.webp,57,no_object
307219.webp,58,no_object
307219.webp,59,no_object
307219.webp,60,no_object
307219.webp,61,no_object
307219.webp,62,no_object
307219.webp,63,no_object
307219.webp,64,no_object
307224.webp,1,no_object
307224.webp,2,bat
307224.webp,3,no_object
307224.webp,4,no_object
307224.webp,5,no_object
307224.webp,6,no_object
307224.webp,7,no_object
307224.webp,8,no_object
307224.webp,9,no_object
307224.webp,10,bat
307224.webp,11,no_object
307224.webp,12,no_object
307224.webp,13,no_object
307224.webp,14,no_object
307224.webp,15,no_object
307224.webp,16,no_object
307224.webp,17,no_object
307224.webp,18,bat
307224.webp,19,no_object
307224.webp,20,no_object
307224.webp,21,no_object
307224.webp,22,no_object
307224.webp,23,no_object
307224.webp,24,no_object
307224.webp,25,bat
307224.webp,26,bat
307224.webp,27,no_object
307224.webp,28,no_object
307224.webp,29,no_object
307224.webp,30,no_object
307224.webp,31,no_object
307224.webp,32,no_object
307224.webp,33,no_object
307224.webp,34,no_object
307224.webp,35,no_object
307224.webp,36,stump
307224.webp,37,stump
307224.webp,38,no_object
307224.webp,39,no_object
307224.webp,40,no_object
307224.webp,41,no_object
